MOTIVO_VIAGEM,MOTIVOS_PRIMARIOS,HORARIO_INICIO_VIAGEM,TEMPO_ENTRE_EMBARQUES,TEMPO_DESLOCAMENTO,AH_ORIGEM,AH_DESTINO,ID_VIAGEM,QTD_VIAGENS_IND
Residência,Residência,16.5,14.5,1.1666666666666667,1610,1612,2,2
Trabalho,Trabalho,8.0,10.5,0.8333333333333334,1612,1069,1,2
Residência,Residência,18.5,13.5,0.8333333333333334,1069,1612,2,2
Trabalho,Trabalho,6.5,6.0,1.0,1639,1068,1,2
Residência,Residência,12.5,18.0,1.5333333333333334,1068,1639,2,2
Trabalho,Trabalho,6.333333333333333,10.666666666666666,1.5,1811,1070,1,2
Residência,Residência,17.0,13.333333333333334,2.5,1070,1811,2,2
Trabalho,Trabalho,5.916666666666667,10.083333333333334,1.0833333333333333,1670,1011,1,2
Residência,Residência,16.0,13.916666666666666,1.0833333333333333,1011,1670,2,2
Lazer,Secundário,13.0,3.5,1.1666666666666667,1670,1012,1,2
Residência,Residência,16.5,20.5,1.2833333333333334,1012,1670,2,2
Trabalho,Trabalho,6.916666666666667,11.083333333333334,1.0833333333333333,1670,1528,1,2
Residência,Residência,18.0,12.916666666666666,1.3666666666666667,1528,1670,2,2
Trabalho,Trabalho,9.916666666666666,7.416666666666667,1.25,1670,1122,1,2
Residência,Residência,17.333333333333332,16.583333333333332,1.2833333333333334,1122,1670,2,2
Trabalho,Trabalho,7.0,11.0,1.0,1664,1012,1,2
Residência,Residência,18.0,13.0,1.1166666666666667,1012,1664,2,2
Trabalho,Trabalho,6.0,11.0,1.75,1643,1423,1,2
Residência,Residência,17.0,13.0,1.6666666666666667,1423,1643,2,2
Trabalho,Trabalho,5.75,11.5,2.033333333333333,1643,1235,1,2
Residência,Residência,17.25,12.5,1.5,1235,1643,2,2
Trabalho,Trabalho,6.0,10.0,1.25,1646,1018,1,2
Outros,Secundário,16.0,15.0,1.5,1018,1646,2,2
Escola,Escola,7.0,5.0,0.8333333333333334,1646,1802,1,2
Residência,Residência,12.0,19.0,0.8333333333333334,1802,1646,2,2
Trabalho,Trabalho,5.666666666666667,11.333333333333334,1.5,1646,1062,1,2
Residência,Residência,17.0,12.666666666666666,1.5833333333333333,1062,1646,2,2
Trabalho,Trabalho,7.0,10.0,1.3333333333333333,1649,1534,1,2
Residência,Residência,17.0,14.0,1.1,1534,1649,2,2
Trabalho,Trabalho,6.0,11.0,1.75,1649,1047,1,2
Residência,Residência,17.0,13.0,1.75,1047,1649,2,2
Trabalho,Trabalho,5.5,11.5,1.8333333333333333,1649,1047,1,2
Residência,Residência,17.0,12.5,1.8333333333333333,1047,1649,2,2
Trabalho,Trabalho,6.5,12.0,1.4166666666666667,1649,1826,1,2
Residência,Residência,18.5,12.0,1.1666666666666667,1826,1649,2,2
Escola,Escola,10.5,2.5,1.8333333333333333,1649,1023,1,2
Residência,Residência,13.0,21.5,1.25,1023,1649,2,2
Trabalho,Trabalho,7.75,10.25,1.25,1638,1004,1,2
Residência,Residência,18.0,13.75,1.25,1004,1638,2,2
Trabalho,Trabalho,11.0,11.0,1.25,1638,1009,1,2
Residência,Residência,22.0,13.0,1.0,1009,1638,2,2
Trabalho,Trabalho,5.5,10.5,1.5,1638,12029,1,2
Residência,Residência,16.0,13.5,1.4166666666666667,12029,1638,2,2
Trabalho,Trabalho,5.5,13.5,1.0833333333333333,1639,1043,1,2
Residência,Residência,19.0,10.5,1.7,1043,1639,2,2
Escola,Escola,6.0,5.333333333333333,1.0833333333333333,1639,1532,1,2
Residência,Residência,11.333333333333334,18.666666666666668,1.0833333333333333,1532,1639,2,2
Trabalho,Trabalho,7.0,8.0,0.7833333333333333,1631,1650,1,2
Residência,Residência,15.0,16.0,0.95,1650,1631,2,2
Trabalho,Trabalho,6.0,12.0,1.1666666666666667,1664,1322,1,2
Residência,Residência,18.0,12.0,1.65,1322,1664,2,2
Escola,Escola,17.666666666666668,5.0,1.0,1664,1012,1,2
Residência,Residência,22.666666666666668,19.0,0.7833333333333333,1012,1664,2,2
Trabalho,Trabalho,6.0,12.0,1.1666666666666667,1644,1018,1,2
Residência,Residência,18.0,12.0,1.0,1018,1644,2,2
Trabalho,Trabalho,5.5,11.5,1.5,1645,1043,1,2
Residência,Residência,17.0,12.5,1.9166666666666667,1043,1645,2,2
Trabalho,Trabalho,7.833333333333333,9.166666666666666,1.6666666666666667,1645,1002,1,2
Residência,Residência,17.0,14.833333333333334,2.1666666666666665,1002,1645,2,2
Saúde,Secundário,7.833333333333333,2.1666666666666665,1.5,1645,1731,1,2
Outros,Secundário,10.0,7.5,1.1666666666666667,1731,1645,2,2
Escola,Escola,17.5,5.0,1.1666666666666667,1667,1608,1,2
Residência,Residência,22.5,19.0,0.6666666666666666,1608,1667,2,2
Escola,Escola,6.166666666666667,6.166666666666667,0.6666666666666666,1667,1631,1,2
Residência,Residência,12.333333333333334,18.0,0.5833333333333334,1631,1667,2,2
Escola,Escola,6.333333333333333,5.666666666666667,0.6666666666666666,1639,1411,1,2
Residência,Residência,12.0,18.33333333333333,0.8333333333333334,1411,1639,2,2
Trabalho,Trabalho,7.333333333333333,10.666666666666666,0.6666666666666666,1813,1410,1,2
Residência,Residência,18.0,13.333333333333334,0.75,1410,1813,2,2
Trabalho,Trabalho,7.5,9.5,1.5,1639,1135,1,2
Residência,Residência,17.0,14.5,2.1666666666666665,1135,1639,2,2
Trabalho,Trabalho,7.0,10.0,1.3333333333333333,1632,1004,1,2
Residência,Residência,17.0,14.0,1.5,1004,1632,2,2
Trabalho,Trabalho,6.0,11.0,2.5,1632,1010,1,2
Residência,Residência,17.0,13.0,2.0,1010,1632,2,2
Trabalho,Trabalho,6.0,11.0,1.6666666666666667,1632,1010,1,2
Residência,Residência,17.0,13.0,2.0,1010,1632,2,2
Trabalho,Trabalho,7.0,11.0,1.0,1632,1029,1,2
Residência,Residência,18.0,13.0,1.1666666666666667,1029,1632,2,2
Trabalho,Trabalho,10.5,9.916666666666666,0.8333333333333334,1664,1009,1,2
Residência,Residência,20.416666666666668,14.083333333333334,1.0833333333333333,1009,1664,2,2
Trabalho,Trabalho,11.0,7.5,1.5,1664,1009,1,2
Residência,Residência,18.5,16.5,1.5833333333333333,1009,1664,2,2
Trabalho,Trabalho,8.0,11.2,2.5,1643,1058,1,2
Residência,Residência,19.2,12.8,2.216666666666667,1058,1643,2,2
Trabalho,Trabalho,6.5,11.0,1.0,1643,1610,1,2
Residência,Residência,17.5,13.0,1.3333333333333333,1610,1643,2,2
Trabalho,Trabalho,6.0,11.166666666666666,2.0,1646,1122,1,3
Escola,Escola,17.166666666666668,4.333333333333333,1.3333333333333333,1122,1075,2,3
Residência,Residência,21.5,8.5,2.0,1075,1646,3,3
Outros,Secundário,10.0,7.0,1.1666666666666667,1646,1010,1,2
Residência,Residência,17.0,17.0,1.5,1010,1646,2,2
Saúde,Secundário,14.0,4.3,1.3333333333333333,1669,1631,1,2
Residência,Residência,18.3,19.7,1.2,1631,1669,2,2
Trabalho,Trabalho,12.166666666666666,7.916666666666667,1.4833333333333334,1669,1069,1,2
Residência,Residência,20.083333333333332,16.083333333333332,1.4166666666666667,1069,1669,2,2
Trabalho,Trabalho,6.0,10.0,2.0,1669,1015,1,2
Residência,Residência,16.0,14.0,1.6666666666666667,1015,1669,2,2
Trabalho,Trabalho,5.5,10.5,0.5,1669,1669,1,2
Residência,Residência,16.0,13.5,0.5,1669,1669,2,2
Trabalho,Trabalho,8.0,10.0,1.4166666666666667,1665,1010,1,2
Residência,Residência,18.0,14.0,1.3333333333333333,1010,1665,2,2
Escola,Escola,6.0,6.0,1.1666666666666667,1665,1075,1,2
Residência,Residência,12.0,18.0,1.6666666666666667,1075,1665,2,2
Trabalho,Trabalho,6.0,11.0,2.0,1639,1547,1,2
Residência,Residência,17.0,13.0,1.25,1547,1639,2,2
Trabalho,Trabalho,6.0,7.0,1.6666666666666667,1640,1624,1,2
Residência,Residência,13.0,15.5,1.6666666666666667,1624,1640,2,2
Trabalho,Trabalho,4.5,8.883333333333333,1.1666666666666667,1810,1110,1,2
Residência,Residência,13.383333333333333,15.116666666666667,1.2833333333333334,1110,1810,2,2
Trabalho,Trabalho,6.5,11.5,1.4166666666666667,1811,1143,1,2
Residência,Residência,18.0,12.5,2.0,1143,1811,2,2
Lazer,Secundário,17.0,8.0,1.4166666666666667,1639,1036,1,2
Residência,Residência,1.0,16.0,1.5,1036,1639,2,2
Trabalho,Trabalho,8.0,10.0,1.1666666666666667,1633,1009,1,2
Residência,Residência,18.0,14.0,0.9166666666666666,1009,1633,2,2
Lazer,Secundário,10.5,1.0,0.6666666666666666,1506,1075,1,3
Lazer,Secundário,11.5,0.25,0.1666666666666666,1075,1015,2,3
Lazer,Secundário,11.75,18.666666666666668,0.25,1015,1506,3,3
Escola,Escola,6.416666666666667,5.333333333333333,0.6666666666666666,1519,1064,1,3
Escola,Escola,11.75,5.75,0.9166666666666666,1064,1391,2,3
Residência,Residência,17.5,12.916666666666666,1.0333333333333334,1391,1519,3,3
Escola,Escola,6.416666666666667,5.333333333333333,0.6666666666666666,1519,1064,1,2
Residência,Residência,11.75,18.666666666666668,0.7833333333333333,1064,1519,2,2
Trabalho,Trabalho,6.5,14.0,1.0,1519,1044,1,2
Residência,Residência,20.5,10.0,1.4166666666666667,1044,1519,2,2
Escola,Escola,12.5,0.75,0.6333333333333333,1506,1547,1,2
Residência,Residência,13.25,23.25,0.75,1547,1506,2,2
Escola,Escola,6.25,6.25,1.25,1502,1411,1,4
Residência,Residência,12.5,4.5,1.5,1411,1502,2,4
Trabalho,Trabalho,17.0,7.0,0.75,1502,1122,3,4
Residência,Residência,0.0,6.25,1.0,1122,1502,4,4
Trabalho,Trabalho,11.0,10.5,0.6666666666666666,1502,1020,1,2
Residência,Residência,21.5,13.5,0.6666666666666666,1020,1502,2,2
Escola,Escola,17.5,5.0,0.8333333333333334,1514,1068,1,2
Residência,Residência,22.5,19.0,0.75,1068,1514,2,2
Escola,Escola,6.166666666666667,5.5,1.0833333333333333,1516,1062,1,2
Residência,Residência,11.666666666666666,18.5,1.0,1062,1516,2,2
Escola,Escola,12.0,5.666666666666667,1.0,1516,1062,1,2
Residência,Residência,17.666666666666668,18.33333333333333,0.75,1062,1516,2,2
Trabalho,Trabalho,7.5,9.833333333333334,1.0,1514,1355,1,2
Residência,Residência,17.333333333333332,14.166666666666666,1.0833333333333333,1355,1514,2,2
Trabalho,Trabalho,10.333333333333334,10.0,0.8333333333333334,1522,1547,1,2
Residência,Residência,20.333333333333332,14.0,0.6666666666666666,1547,1522,2,2
Trabalho,Trabalho,8.5,14.0,0.9166666666666666,1522,1036,1,2
Residência,Residência,22.5,10.0,1.0,1036,1522,2,2
Escola,Escola,11.666666666666666,5.333333333333333,0.6666666666666666,1522,1009,1,2
Residência,Residência,17.0,18.666666666666668,1.5,1009,1522,2,2
Trabalho,Trabalho,9.5,8.5,1.5,1522,1730,1,2
Residência,Residência,18.0,15.5,1.5,1730,1522,2,2
Escola,Escola,6.833333333333333,3.1666666666666665,1.3333333333333333,1810,1010,1,2
Residência,Residência,10.0,20.83333333333333,1.4,1010,1810,2,2
Trabalho,Trabalho,7.0,11.0,0.8333333333333334,1522,1502,1,2
Residência,Residência,18.0,13.0,0.95,1502,1522,2,2
Escola,Escola,17.0,5.5,0.8333333333333334,1522,1017,1,2
Residência,Residência,22.5,18.5,0.6166666666666667,1017,1522,2,2
Trabalho,Trabalho,6.0,11.0,0.8333333333333334,1519,1007,1,2
Residência,Residência,17.0,13.0,0.7,1007,1519,2,2
Trabalho,Trabalho,8.0,8.0,1.1666666666666667,1520,1012,1,2
Residência,Residência,16.0,16.0,0.8333333333333334,1012,1520,2,2
Trabalho,Trabalho,7.166666666666667,8.833333333333334,0.6166666666666667,1520,1010,1,2
Residência,Residência,16.0,14.0,0.5833333333333334,1010,1520,2,2
Trabalho,Trabalho,6.0,11.5,1.3333333333333333,1521,1326,1,2
Residência,Residência,17.5,12.5,1.5833333333333333,1326,1521,2,2
Negócios,Secundário,12.5,2.5,1.75,1506,1054,1,2
Residência,Residência,15.0,21.5,1.3333333333333333,1054,1506,2,2
Trabalho,Trabalho,5.0,11.0,0.9166666666666666,1522,1326,1,2
Residência,Residência,16.0,13.0,1.5,1326,1522,2,2
Trabalho,Trabalho,8.0,10.0,1.0833333333333333,1522,1052,1,2
Residência,Residência,18.0,14.0,1.2,1052,1522,2,2
Saúde,Secundário,7.5,1.3333333333333333,0.6666666666666666,1520,1012,1,2
Residência,Residência,8.833333333333334,22.666666666666668,1.0,1012,1520,2,2
Trabalho,Trabalho,7.0,12.0,0.6666666666666666,1520,1018,1,2
Residência,Residência,19.0,12.0,0.9166666666666666,1018,1520,2,2
Trabalho,Trabalho,7.0,12.0,0.8333333333333334,1520,1062,1,2
Residência,Residência,19.0,12.0,1.0,1062,1520,2,2
Saúde,Secundário,7.0,2.0,0.8333333333333334,1520,1010,1,2
Residência,Residência,9.0,22.0,1.0833333333333333,1010,1520,2,2
Trabalho,Trabalho,8.0,10.0,0.5,1506,1015,1,2
Residência,Residência,18.0,14.0,0.8833333333333333,1015,1506,2,2
Outros,Secundário,13.75,5.25,0.75,1507,1411,1,2
Residência,Residência,19.0,18.75,0.75,1411,1507,2,2
Outros,Secundário,14.0,1.0,0.75,1507,1535,1,2
Residência,Residência,15.0,23.0,0.4166666666666667,1535,1507,2,2
Trabalho,Trabalho,8.333333333333334,7.666666666666667,1.4166666666666667,1813,1058,1,2
Residência,Residência,16.0,16.333333333333332,1.4166666666666667,1058,1813,2,2
Lazer,Secundário,13.25,2.75,0.5833333333333334,1522,1535,1,2
Residência,Residência,16.0,21.25,0.75,1535,1522,2,2
Trabalho,Trabalho,12.5,8.5,0.6666666666666666,1522,1546,1,2
Residência,Residência,21.0,15.5,0.5,1546,1522,2,2
Trabalho,Trabalho,6.0,13.0,0.9166666666666666,1522,1024,1,2
Residência,Residência,19.0,11.0,1.3333333333333333,1024,1522,2,2
Escola,Escola,6.0,6.0,1.9166666666666667,1522,1029,1,2
Residência,Residência,12.0,18.0,1.0,1029,1522,2,2
Trabalho,Trabalho,9.0,10.0,1.0,1519,1534,1,2
Escola,Escola,19.0,13.5,1.1666666666666667,1534,1518,2,2
Trabalho,Trabalho,8.5,10.0,1.5,1519,1149,1,2
Residência,Residência,18.5,14.0,1.5,1149,1519,2,2
Trabalho,Trabalho,7.0,11.0,0.8333333333333334,1513,1068,1,2
Residência,Residência,18.0,13.0,1.3,1068,1513,2,2
Escola,Escola,12.166666666666666,5.333333333333333,0.8333333333333334,1513,1064,1,2
Residência,Residência,17.5,18.666666666666668,1.0,1064,1513,2,2
Saúde,Secundário,13.0,2.1666666666666665,1.2833333333333334,1532,1334,1,2
Residência,Residência,15.166666666666666,21.83333333333333,1.3333333333333333,1334,1532,2,2
Trabalho,Trabalho,7.0,10.0,1.0833333333333333,1520,1049,1,2
Residência,Residência,17.0,14.0,1.05,1049,1520,2,2
Trabalho,Trabalho,8.0,10.0,1.1666666666666667,1522,1081,1,2
Residência,Residência,18.0,14.0,1.25,1081,1522,2,2
Trabalho,Trabalho,5.666666666666667,9.333333333333334,1.1666666666666667,1521,1003,1,2
Lazer,Secundário,15.0,14.0,0.8333333333333334,1003,1521,2,2
Trabalho,Trabalho,5.0,11.333333333333334,1.6666666666666667,1521,1424,1,2
Residência,Residência,16.333333333333332,12.666666666666666,1.7166666666666666,1424,1521,2,2
Trabalho,Trabalho,7.25,7.25,0.75,1521,1613,1,2
Residência,Residência,14.5,16.75,1.0,1613,1521,2,2
Trabalho,Trabalho,6.833333333333333,10.666666666666666,0.6666666666666666,5003,5301,1,2
Residência,Residência,17.5,13.333333333333334,0.7833333333333333,5301,5003,2,2
Trabalho,Trabalho,12.25,9.25,0.6666666666666666,5003,5010,1,2
Residência,Residência,21.5,14.75,0.5,5010,5003,2,2
Saúde,Secundário,7.0,3.5,0.8333333333333334,5003,5326,1,2
Residência,Residência,10.5,20.5,0.6666666666666666,5326,5003,2,2
Trabalho,Trabalho,5.0,14.0,1.3333333333333333,5004,1017,1,2
Residência,Residência,19.0,10.0,1.6,1017,5004,2,2
Saúde,Secundário,7.0,3.25,0.6666666666666666,5004,5007,1,2
Residência,Residência,10.25,20.75,0.5333333333333333,5007,5004,2,2
Lazer,Secundário,9.5,1.1666666666666667,0.6666666666666666,5004,5018,1,2
Residência,Residência,10.666666666666666,22.83333333333333,0.5833333333333334,5018,5004,2,2
Trabalho,Trabalho,5.166666666666667,11.833333333333334,1.0833333333333333,5004,1411,1,2
Residência,Residência,17.0,12.166666666666666,1.25,1411,5004,2,2
Saúde,Secundário,13.666666666666666,3.333333333333333,2.1666666666666665,5004,1225,1,2
Residência,Residência,17.0,20.666666666666668,1.6666666666666667,1225,5004,2,2
Escola,Escola,6.0,11.5,0.6666666666666666,5009,5001,1,2
Residência,Residência,17.5,12.5,0.8333333333333334,5001,5009,2,2
Outros,Secundário,9.0,1.5833333333333333,0.3333333333333333,5009,5038,1,2
Residência,Residência,10.583333333333334,22.416666666666668,0.4166666666666667,5038,5009,2,2
Trabalho,Trabalho,6.166666666666667,10.833333333333334,1.4166666666666667,5009,1360,1,2
Residência,Residência,17.0,13.166666666666666,1.6666666666666667,1360,5009,2,2
Escola,Escola,18.166666666666668,4.0,0.75,5018,5021,1,2
Residência,Residência,22.166666666666668,20.0,0.75,5021,5018,2,2
Trabalho,Trabalho,5.0,12.25,0.8333333333333334,5018,5308,1,2
Residência,Residência,17.25,11.75,0.75,5308,5018,2,2
Trabalho,Trabalho,5.5,12.833333333333334,1.8333333333333333,5018,1070,1,2
Residência,Residência,18.333333333333332,11.166666666666666,1.3,1070,5018,2,2
Escola,Escola,7.25,4.75,0.6666666666666666,5018,2001,1,2
Residência,Residência,12.0,18.33333333333333,0.8833333333333333,2001,5018,2,2
Trabalho,Trabalho,6.333333333333333,10.666666666666666,1.3333333333333333,5018,5015,1,2
Residência,Residência,17.0,13.333333333333334,1.2166666666666666,5015,5018,2,2
Negócios,Secundário,13.0,1.5,1.0,5012,5326,1,2
Residência,Residência,14.5,22.5,0.5833333333333334,5326,5012,2,2
Trabalho,Trabalho,7.0,12.0,0.75,5012,5326,1,2
Residência,Residência,19.0,12.0,0.6666666666666666,5326,5012,2,2
Trabalho,Trabalho,5.666666666666667,10.0,1.4166666666666667,5012,1142,1,2
Residência,Residência,15.666666666666666,14.0,1.5,1142,5012,2,2
Trabalho,Trabalho,13.333333333333334,9.916666666666666,0.9166666666666666,5012,5015,1,2
Residência,Residência,23.25,14.083333333333334,0.6666666666666666,5015,5012,2,2
Trabalho,Trabalho,5.0,0.3333333333333333,0.3333333333333333,5315,5301,1,3
Trabalho,Trabalho,5.333333333333333,10.666666666666666,0.6666666666666666,5301,1404,2,3
Residência,Residência,16.0,13.0,3.5,1404,5315,3,3
Saúde,Secundário,7.75,3.083333333333333,0.4166666666666667,5002,5023,1,2
Residência,Residência,10.833333333333334,20.916666666666668,0.6666666666666666,5023,5002,2,2
Saúde,Secundário,7.5,3.333333333333333,0.6666666666666666,5002,5023,1,2
Residência,Residência,10.833333333333334,20.666666666666668,0.7,5023,5002,2,2
Trabalho,Trabalho,5.833333333333333,12.5,1.9166666666666667,5002,1389,1,2
Outros,Secundário,18.333333333333332,11.833333333333334,1.5833333333333333,1389,5002,2,2
Trabalho,Trabalho,6.166666666666667,11.666666666666666,1.3333333333333333,5002,1307,1,2
Residência,Residência,17.833333333333332,12.333333333333334,1.6666666666666667,1307,5002,2,2
Trabalho,Trabalho,7.0,7.0,1.0833333333333333,5007,5310,1,2
Residência,Residência,14.0,17.0,1.3333333333333333,5310,5007,2,2
Trabalho,Trabalho,7.0,5.0,1.25,5007,1107,1,2
Residência,Residência,12.0,19.0,1.75,1107,5007,2,2
Trabalho,Trabalho,7.5,11.5,0.8333333333333334,5010,5323,1,2
Residência,Residência,19.0,12.5,0.5,5323,5010,2,2
Negócios,Secundário,10.0,2.0,1.1,5017,5023,1,2
Residência,Residência,12.0,22.0,0.75,5023,5017,2,2
Negócios,Secundário,10.0,2.1166666666666667,1.1,5017,5023,1,2
Residência,Residência,12.116666666666667,21.883333333333333,0.6333333333333333,5023,5017,2,2
Outros,Secundário,14.0,2.5,0.9166666666666666,5315,5301,1,2
Residência,Residência,16.5,21.5,0.5,5301,5315,2,2
Trabalho,Trabalho,6.083333333333333,12.083333333333334,0.6666666666666666,5315,5322,1,2
Residência,Residência,18.166666666666668,11.916666666666666,0.75,5322,5315,2,2
Trabalho,Trabalho,6.5,10.0,1.0,5315,1204,1,2
Residência,Residência,16.5,14.0,0.9166666666666666,1204,5315,2,2
Trabalho,Trabalho,5.5,9.666666666666666,0.5833333333333334,5017,5021,1,2
Residência,Residência,15.166666666666666,14.333333333333334,0.5833333333333334,5021,5017,2,2
Trabalho,Trabalho,6.666666666666667,5.333333333333333,1.0,5017,5326,1,2
Residência,Residência,12.0,20.0,0.6666666666666666,5326,5017,2,2
Outros,Secundário,8.0,8.083333333333334,0.8333333333333334,5017,5326,1,2
Residência,Residência,16.083333333333332,15.916666666666666,0.8333333333333334,5326,5017,2,2
Trabalho,Trabalho,5.5,9.5,1.25,5017,5325,1,2
Residência,Residência,15.0,14.5,1.0,5325,5017,2,2
Trabalho,Trabalho,6.666666666666667,10.333333333333334,1.3333333333333333,5017,1355,1,2
Residência,Residência,17.0,13.666666666666666,1.25,1355,5017,2,2
Trabalho,Trabalho,5.833333333333333,10.166666666666666,1.3333333333333333,5017,1355,1,2
Residência,Residência,16.0,13.833333333333334,1.5833333333333333,1355,5017,2,2
Trabalho,Trabalho,4.5,14.5,2.1666666666666665,5017,2029,1,2
Residência,Residência,19.0,9.5,1.6666666666666667,2029,5017,2,2
Trabalho,Trabalho,7.666666666666667,9.5,0.6666666666666666,5017,5009,1,2
Residência,Residência,17.166666666666668,14.5,0.75,5009,5017,2,2
Trabalho,Trabalho,7.666666666666667,10.5,1.0,5017,2022,1,2
Residência,Residência,18.166666666666668,13.5,0.9166666666666666,2022,5017,2,2
Trabalho,Trabalho,5.0,12.166666666666666,0.9166666666666666,5017,5023,1,2
Residência,Residência,17.166666666666668,11.833333333333334,0.8333333333333334,5023,5017,2,2
Escola,Escola,6.0,13.166666666666666,1.8333333333333333,5017,1411,1,2
Residência,Residência,19.166666666666668,10.833333333333334,1.6666666666666667,1411,5017,2,2
Trabalho,Trabalho,7.5,8.666666666666666,1.25,5002,1009,1,2
Residência,Residência,16.166666666666668,15.333333333333334,1.3333333333333333,1009,5002,2,2
Trabalho,Trabalho,6.5,10.666666666666666,0.8333333333333334,5011,2018,1,2
Residência,Residência,17.166666666666668,13.333333333333334,0.75,2018,5011,2,2
Trabalho,Trabalho,7.5,10.333333333333334,1.0,5011,5002,1,2
Residência,Residência,17.833333333333332,13.666666666666666,1.0833333333333333,5002,5011,2,2
Trabalho,Trabalho,6.833333333333333,10.25,0.9166666666666666,5011,5326,1,2
